,3_months_return
91181,3.4523395085644726
91182,3.2410501595971697
91183,2.3398604160071113
91184,2.321751783369419
91203,
91204,
91205,
91206,
91207,
91208,
91209,
91210,
91211,
91212,
91213,
91214,
91215,
91216,
91217,
91218,
91219,
91220,
91221,
91222,
91223,
91224,
91225,
91226,
91227,
91228,
91229,
91230,
91231,
91232,
91233,
91234,
91235,
91236,
91237,
91238,
91239,
91240,
91241,
91242,
91243,
91244,
91245,
91246,
91247,
91248,8.901784912110621
91249,7.829526421111943
91250,8.007569177246786
91251,8.794331052777471
91270,
91271,
91272,
91273,
91274,
91275,
91276,
91277,
91278,
91279,
91280,
91281,
91282,
91283,
91284,
91285,
91286,
91287,
91288,
91289,
91290,
91291,
91292,
91293,
91294,
91295,
91296,
91297,
91298,
91299,
91300,
91301,
91302,
91303,
91304,
91305,
91306,
91307,
91308,
91309,
91310,
91311,
91312,
91313,
91314,
91315,-39.970205963353145
91316,-41.530049933119614
91317,-44.68794767376614
91318,-43.60410886704293
91337,
91338,
91339,
91340,
91341,
91342,
91343,
91344,
91345,
91346,
91347,
91348,
91349,
91350,
91351,
91352,
91353,
91354,
91355,
91356,
91357,
91358,
91359,
91360,
91361,
91362,
91363,
91364,
91365,
91366,
91367,
91368,
91369,
91370,
91371,
91372,
91373,
91374,
91375,
91376,
91377,
91378,
91379,
91380,
91381,
91382,-18.940400914567334
91383,-20.442704816620406
91384,-20.806240477596127
91385,-21.106819440301184
91404,
91405,
91406,
91407,
91408,
91409,
91410,
91411,
91412,
91413,
91414,
91415,
91416,
91417,
91418,
91419,
91420,
91421,
91422,
91423,
91424,
91425,
91426,
91427,
91428,
91429,
91430,
91431,
91432,
91433,
91434,
91435,
91436,
91437,
91438,
91439,
91440,
91441,
91442,
91443,
91444,
91445,
91446,
91447,
91448,
91449,0.2830853611398565
91450,-0.8025106191935194
91451,0.7423085106985416
91452,1.9957283818579974
91471,
91472,
91473,
91474,
91475,
91476,
91477,
91478,
91479,
91480,
91481,
91482,
91483,
91484,
91485,
91486,
91487,
91488,
91489,
91490,
91491,
91492,
91493,
91494,
91495,
91496,
91497,
91498,
91499,
91500,
91501,
91502,
91503,
91504,
91505,
91506,
91507,
91508,
91509,
91510,
91511,
91512,
91513,
91514,
91515,
91516,-13.111809682410613
91517,-11.576583395723105
91518,-14.879647972730503
91519,-13.865737726266437
91538,
91539,
91540,
91541,
91542,
91543,
91544,
91545,
91546,
91547,
91548,
91549,
91550,
91551,
91552,
91553,
91554,
91555,
91556,
91557,
91558,
91559,
91560,
91561,
91562,
91563,
91564,
91565,
91566,
91567,
91568,
91569,
91570,
91571,
91572,
91573,
91574,
91575,
91576,
91577,
91578,
91579,
91580,
91581,
91582,
91583,-1.459857571378398
91584,-1.7598351861205064
91585,-4.350028277383478
91586,-6.054587277672008
91605,
91606,
91607,
91608,
91609,
91610,
91611,
91612,
91613,
91614,
91615,
91616,
91617,
91618,
91619,
91620,
91621,
91622,
91623,
91624,
91625,
91626,
91627,
91628,
91629,
91630,
91631,
91632,
91633,
91634,
91635,
91636,
91637,
91638,
91639,
91640,
91641,
91642,
91643,
91644,
91645,
91646,
91647,
91648,
91649,
91650,10.730962622098694
91651,12.071022635471884
91652,11.62116273715652
91653,11.379280902883337
91672,
91673,
91674,
91675,
91676,
91677,
91678,
91679,
91680,
91681,
91682,
91683,
91684,
91685,
91686,
91687,
91688,
91689,
91690,
91691,
91692,
91693,
91694,
91695,
91696,
91697,
91698,
91699,
91700,
91701,
91702,
91703,
91704,
91705,
91706,
91707,
91708,
91709,
91710,
91711,
91712,
91713,
91714,
91715,
91716,
91717,-35.98455677007924
91718,-38.09451986077017
91719,-38.99959370914694
91720,-37.258437845034905
91739,
91740,
91741,
91742,
91743,
91744,
91745,
91746,
91747,
91748,
91749,
91750,
91751,
91752,
91753,
91754,
91755,
91756,
91757,
91758,
91759,
91760,
91761,
91762,
91763,
91764,
91765,
91766,
91767,
91768,
91769,
91770,
91771,
91772,
91773,
91774,
91775,
91776,
91777,
91778,
91779,
91780,
91781,
91782,
91783,
91784,10.173335907160542
91785,12.57960782165397
91786,11.502683595096164
91787,13.232356298945213
91806,
91807,
91808,
91809,
91810,
91811,
91812,
91813,
91814,
91815,
91816,
91817,
91818,
91819,
91820,
91821,
91822,
91823,
91824,
91825,
91826,
91827,
91828,
91829,
91830,
91831,
91832,
91833,
91834,
91835,
91836,
91837,
91838,
91839,
91840,
91841,
91842,
91843,
91844,
91845,
91846,
91847,
91848,
91849,
91850,
91851,-47.87281512273785
91852,-45.46672456010866
91853,-47.223456269902286
91854,-46.57777574327257
91873,
91874,
91875,
91876,
91877,
91878,
91879,
91880,
91881,
91882,
91883,
91884,
91885,
91886,
91887,
91888,
91889,
91890,
91891,
91892,
91893,
91894,
91895,
91896,
91897,
91898,
91899,
91900,
91901,
91902,
91903,
91904,
91905,
91906,
91907,
91908,
91909,
91910,
91911,
91912,
91913,
91914,
91915,
91916,
91917,
91918,-6.84543157350237
91919,-7.412247199374278
91920,-7.622146318535428
91921,-11.183636840813083
91940,
91941,
91942,
91943,
91944,
91945,
91946,
91947,
91948,
91949,
91950,
91951,
91952,
91953,
91954,
91955,
91956,
91957,
91958,
91959,
91960,
91961,
91962,
91963,
91964,
91965,
91966,
91967,
91968,
91969,
91970,
91971,
91972,
91973,
91974,
91975,
91976,
91977,
91978,
91979,
91980,
91981,
91982,
91983,
91984,
91985,-17.1717913491779
91986,-20.907459052479503
91987,-24.90174320329993
91988,-30.63878838440407
92007,
92008,
92009,
92010,
92011,
92012,
92013,
92014,
92015,
92016,
92017,
92018,
92019,
92020,
92021,
92022,
92023,
92024,
92025,
92026,
92027,
92028,
92029,
92030,
92031,
92032,
92033,
92034,
92035,
92036,
92037,
92038,
92039,
92040,
92041,
92042,
92043,
92044,
92045,
92046,
92047,
92048,
92049,
92050,
92051,
92052,-18.444866754491418
92053,-18.783407727533728
92054,-20.576135817870313
92055,-19.770594989253166
92074,
92075,
92076,
92077,
92078,
92079,
92080,
92081,
92082,
92083,
92084,
92085,
92086,
92087,
92088,
92089,
92090,
92091,
92092,
92093,
92094,
92095,
92096,
92097,
92098,
92099,
92100,
92101,
92102,
92103,
92104,
92105,
92106,
92107,
92108,
92109,
92110,
92111,
92112,
92113,
92114,
92115,
92116,
92117,
92118,
92119,-14.00550505719782
92120,-16.393717979937772
92121,-15.37273588046597
92122,-16.123595552532432
92141,
92142,
92143,
92144,
92145,
92146,
92147,
92148,
92149,
92150,
92151,
92152,
92153,
92154,
92155,
92156,
92157,
92158,
92159,
92160,
92161,
92162,
92163,
92164,
92165,
92166,
92167,
92168,
92169,
92170,
92171,
92172,
92173,
92174,
92175,
92176,
92177,
92178,
92179,
92180,
92181,
92182,
92183,
92184,
92185,
92186,10.31468807402469
92187,5.049396876868295
92188,1.278899310661874
92189,-1.8678132438876949
92208,
92209,
92210,
92211,
92212,
92213,
92214,
92215,
92216,
92217,
92218,
92219,
92220,
92221,
92222,
92223,
92224,
92225,
92226,
92227,
92228,
92229,
92230,
92231,
92232,
92233,
92234,
92235,
92236,
92237,
92238,
92239,
92240,
92241,
92242,
92243,
92244,
92245,
92246,
92247,
92248,
92249,
92250,
92251,
92252,
92253,5.973980052447647
92254,5.492757025167827
92255,4.775323763999539
92256,3.5396918286004553
92275,
92276,
92277,
92278,
92279,
92280,
92281,
92282,
92283,
92284,
92285,
92286,
92287,
92288,
92289,
92290,
92291,
92292,
92293,
92294,
92295,
92296,
92297,
92298,
92299,
92300,
92301,
92302,
92303,
92304,
92305,
92306,
92307,
92308,
92309,
92310,
92311,
92312,
92313,
92314,
92315,
92316,
92317,
92318,
92319,
92320,-4.549435204548535
92321,-3.877369695756394
92322,-15.967738735067883
92323,-20.283801705787486
92342,
92343,
92344,
92345,
92346,
92347,
92348,
92349,
92350,
92351,
92352,
92353,
92354,
92355,
92356,
92357,
92358,
92359,
92360,
92361,
92362,
92363,
92364,
92365,
92366,
92367,
92368,
92369,
92370,
92371,
92372,
92373,
92374,
92375,
92376,
92377,
92378,
92379,
92380,
92381,
92382,
92383,
92384,
92385,
92386,
92387,2.9438794681989178
92388,1.6438384320653254
92389,-0.358422602149977
92390,-1.9520874719863524
92409,
92410,
92411,
92412,
92413,
92414,
92415,
92416,
92417,
92418,
92419,
92420,
92421,
92422,
92423,
92424,
92425,
92426,
92427,
92428,
92429,
92430,
92431,
92432,
92433,
92434,
92435,
92436,
92437,
92438,
92439,
92440,
92441,
92442,
92443,
92444,
92445,
92446,
92447,
92448,
92449,
92450,
92451,
92452,
92453,
92454,-3.8596455711112254
92455,-2.1314366451127276
92456,-9.066899331865496
92457,-7.609672118746714
92476,
92477,
92478,
92479,
92480,
92481,
92482,
92483,
92484,
92485,
92486,
92487,
92488,
92489,
92490,
92491,
92492,
92493,
92494,
92495,
92496,
92497,
92498,
92499,
92500,
92501,
92502,
92503,
92504,
92505,
92506,
92507,
92508,
92509,
92510,
92511,
92512,
92513,
92514,
92515,
92516,
92517,
92518,
92519,
92520,
92521,-2.480158748930661
92522,-2.643426869954013
92523,-2.966584743424139
92524,-4.2902427424098
92543,
92544,
92545,
92546,
92547,
92548,
92549,
92550,
92551,
92552,
92553,
92554,
92555,
92556,
92557,
92558,
92559,
92560,
92561,
92562,
92563,
92564,
92565,
92566,
92567,
92568,
92569,
92570,
92571,
92572,
92573,
92574,
92575,
92576,
92577,
92578,
92579,
92580,
92581,
92582,
92583,
92584,
92585,
92586,
92587,
92588,8.500003814697266
92589,20.93595853724679
92590,19.106698283847766
92591,22.493888556748054
92610,
92611,
92612,
92613,
92614,
92615,
92616,
92617,
92618,
92619,
92620,
92621,
92622,
92623,
92624,
92625,
92626,
92627,
92628,
92629,
92630,
92631,
92632,
92633,
92634,
92635,
92636,
92637,
92638,
92639,
92640,
92641,
92642,
92643,
92644,
92645,
92646,
92647,
92648,
92649,
92650,
92651,
92652,
92653,
92654,
92655,19.004892987009026
92656,12.687160469574522
92657,2.7407398930302307
92658,-0.28268525039848447
92677,
92678,
92679,
92680,
92681,
92682,
92683,
92684,
92685,
92686,
92687,
92688,
92689,
92690,
92691,
92692,
92693,
92694,
92695,
92696,
92697,
92698,
92699,
92700,
92701,
92702,
92703,
92704,
92705,
92706,
92707,
92708,
92709,
92710,
92711,
92712,
92713,
92714,
92715,
92716,
92717,
92718,
92719,
92720,
92721,
92722,-0.032795680409469785
92723,-1.3130042868000014
92724,-3.0159758681522653
92725,-4.1014586880021575
92744,
92745,
92746,
92747,
92748,
92749,
92750,
92751,
92752,
92753,
92754,
92755,
92756,
92757,
92758,
92759,
92760,
92761,
92762,
92763,
92764,
92765,
92766,
92767,
92768,
92769,
92770,
92771,
92772,
92773,
92774,
92775,
92776,
92777,
92778,
92779,
92780,
92781,
92782,
92783,
92784,
92785,
92786,
92787,
92788,
92789,-5.466664632161455
92790,-9.756094425755235
92791,-14.267833531189922
92792,-13.358303883728407
92811,
92812,
92813,
92814,
92815,
92816,
92817,
92818,
92819,
92820,
92821,
92822,
92823,
92824,
92825,
92826,
92827,
92828,
92829,
92830,
92831,
92832,
92833,
92834,
92835,
92836,
92837,
92838,
92839,
92840,
92841,
92842,
92843,
92844,
92845,
92846,
92847,
92848,
92849,
92850,
92851,
92852,
92853,
92854,
92855,
92856,-2.5211846168448293
92857,-2.881644561401153
92858,-2.008804455616775
92859,-3.753146651090178
92878,
92879,
92880,
92881,
92882,
92883,
92884,
92885,
92886,
92887,
92888,
92889,
92890,
92891,
92892,
92893,
92894,
92895,
92896,
92897,
92898,
92899,
92900,
92901,
92902,
92903,
92904,
92905,
92906,
92907,
92908,
92909,
92910,
92911,
92912,
92913,
92914,
92915,
92916,
92917,
92918,
92919,
92920,
92921,
92922,
92923,10.013535335924683
92924,13.008130396481699
92925,8.226219141726233
92926,-5.625714913572033
92945,
92946,
92947,
92948,
92949,
92950,
92951,
92952,
92953,
92954,
92955,
92956,
92957,
92958,
92959,
92960,
92961,
92962,
92963,
92964,
92965,
92966,
92967,
92968,
92969,
92970,
92971,
92972,
92973,
92974,
92975,
92976,
92977,
92978,
92979,
92980,
92981,
92982,
92983,
92984,
92985,
92986,
92987,
92988,
92989,
92990,-6.563070111661718
92991,-3.6029893378433764
92992,-9.846355864310974
92993,-15.788667550417589
93012,
93013,
93014,
93015,
93016,
93017,
93018,
93019,
93020,
93021,
93022,
93023,
93024,
93025,
93026,
93027,
93028,
93029,
93030,
93031,
93032,
93033,
93034,
93035,
93036,
93037,
93038,
93039,
93040,
93041,
93042,
93043,
93044,
93045,
93046,
93047,
93048,
93049,
93050,
93051,
93052,
93053,
93054,
93055,
93056,
93057,10.153958267660856
93058,9.973059565798836
93059,10.858716529492508
93060,6.245809306955752
93079,
93080,
93081,
93082,
93083,
93084,
93085,
93086,
93087,
93088,
93089,
93090,
93091,
93092,
93093,
93094,
93095,
93096,
93097,
93098,
93099,
93100,
93101,
93102,
93103,
93104,
93105,
93106,
93107,
93108,
93109,
93110,
93111,
93112,
93113,
93114,
93115,
93116,
93117,
93118,
93119,
93120,
93121,
93122,
93123,
93124,65.48264926497336
93125,61.11811835214065
93126,55.156769659559515
93127,61.82572357960105
93146,
93147,
93148,
93149,
93150,
93151,
93152,
93153,
93154,
93155,
93156,
93157,
93158,
93159,
93160,
93161,
93162,
93163,
93164,
93165,
93166,
93167,
93168,
93169,
93170,
93171,
93172,
93173,
93174,
93175,
93176,
93177,
93178,
93179,
93180,
93181,
93182,
93183,
93184,
93185,
93186,
93187,
93188,
93189,
93190,
93191,-20.3437612827271
93192,-23.363428612146564
93193,-23.40896299764701
93194,-22.47783288835583
93213,
93214,
93215,
93216,
93217,
93218,
93219,
93220,
93221,
93222,
93223,
93224,
93225,
93226,
93227,
93228,
93229,
93230,
93231,
93232,
93233,
93234,
93235,
93236,
93237,
93238,
93239,
93240,
93241,
93242,
93243,
93244,
93245,
93246,
93247,
93248,
93249,
93250,
93251,
93252,
93253,
93254,
93255,
93256,
93257,
93258,-5.203908376219779
93259,-4.173569784367215
93260,-4.339726446525949
93261,-3.177481524500758
93280,
93281,
93282,
93283,
93284,
93285,
93286,
93287,
93288,
93289,
93290,
93291,
93292,
93293,
93294,
93295,
93296,
93297,
93298,
93299,
93300,
93301,
93302,
93303,
93304,
93305,
93306,
93307,
93308,
93309,
93310,
93311,
93312,
93313,
93314,
93315,
93316,
93317,
93318,
93319,
93320,
93321,
93322,
93323,
93324,
93325,0.24297013579250848
93326,-1.2732241523899401
93327,-3.7185949620309855
93328,-5.071265106981904
93347,
93348,
93349,
93350,
93351,
93352,
93353,
93354,
93355,
93356,
93357,
93358,
93359,
93360,
93361,
93362,
93363,
93364,
93365,
93366,
93367,
93368,
93369,
93370,
93371,
93372,
93373,
93374,
93375,
93376,
93377,
93378,
93379,
93380,
93381,
93382,
93383,
93384,
93385,
93386,
93387,
93388,
93389,
93390,
93391,
93392,12.829525116738981
93393,12.586607064590405
93394,7.354330785693852
93395,4.392147492204113
93414,
93415,
93416,
93417,
93418,
93419,
93420,
93421,
93422,
93423,
93424,
93425,
93426,
93427,
93428,
93429,
93430,
93431,
93432,
93433,
93434,
93435,
93436,
93437,
93438,
93439,
93440,
93441,
93442,
93443,
93444,
93445,
93446,
93447,
93448,
93449,
93450,
93451,
93452,
93453,
93454,
93455,
93456,
93457,
93458,
93459,-6.171700108358936
93460,-8.555527346085656
93461,-11.613640894024325
93462,-14.19427050621589
93481,
93482,
93483,
93484,
93485,
93486,
93487,
93488,
93489,
93490,
93491,
93492,
93493,
93494,
93495,
93496,
93497,
93498,
93499,
93500,
93501,
93502,
93503,
93504,
93505,
93506,
93507,
93508,
93509,
93510,
93511,
93512,
93513,
93514,
93515,
93516,
93517,
93518,
93519,
93520,
93521,
93522,
93523,
93524,
93525,
93526,7.639974033709862
93527,8.176981452161659
93528,3.980225088268319
93529,2.596413861882274
93548,
93549,
93550,
93551,
93552,
93553,
93554,
93555,
93556,
93557,
93558,
93559,
93560,
93561,
93562,
93563,
93564,
93565,
93566,
93567,
93568,
93569,
93570,
93571,
93572,
93573,
93574,
93575,
93576,
93577,
93578,
93579,
93580,
93581,
93582,
93583,
93584,
93585,
93586,
93587,
93588,
93589,
93590,
93591,
93592,
93593,-7.067621495160492
93594,-6.42726364207803
93595,-7.5448966774525505
93596,-10.882832128911701
93615,
93616,
93617,
93618,
93619,
93620,
93621,
93622,
93623,
93624,
93625,
93626,
93627,
93628,
93629,
93630,
93631,
93632,
93633,
93634,
93635,
93636,
93637,
93638,
93639,
93640,
93641,
93642,
93643,
93644,
93645,
93646,
93647,
93648,
93649,
93650,
93651,
93652,
93653,
93654,
93655,
93656,
93657,
93658,
93659,
93660,-14.833514075462627
93661,-18.60861785848076
93662,-17.367204479294685
93663,-14.773617475580082
93682,
93683,
93684,
93685,
93686,
93687,
93688,
93689,
93690,
93691,
93692,
93693,
93694,
93695,
93696,
93697,
93698,
93699,
93700,
93701,
93702,
93703,
93704,
93705,
93706,
93707,
93708,
93709,
93710,
93711,
93712,
93713,
93714,
93715,
93716,
93717,
93718,
93719,
93720,
93721,
93722,
93723,
93724,
93725,
93726,
93727,5.550793315597358
93728,5.828550896186102
93729,5.381158540539088
93730,6.083400663176741
93749,
93750,
93751,
93752,
93753,
93754,
93755,
93756,
93757,
93758,
93759,
93760,
93761,
93762,
93763,
93764,
93765,
93766,
93767,
93768,
93769,
93770,
93771,
93772,
93773,
93774,
93775,
93776,
93777,
93778,
93779,
93780,
93781,
93782,
93783,
93784,
93785,
93786,
93787,
93788,
93789,
93790,
93791,
93792,
93793,
93794,-22.864874367563782
93795,-5.930386940129251
93796,-18.71770101300837
93797,-13.01912617127674
93816,
93817,
93818,
93819,
93820,
93821,
93822,
93823,
93824,
93825,
93826,
93827,
93828,
93829,
93830,
93831,
93832,
93833,
93834,
93835,
93836,
93837,
93838,
93839,
93840,
93841,
93842,
93843,
93844,
93845,
93846,
93847,
93848,
93849,
93850,
93851,
93852,
93853,
93854,
93855,
93856,
93857,
93858,
93859,
93860,
93861,1.360417107859213
93862,1.491289713441013
93863,0.9313022357268386
93864,0.9365716299550186
93883,
93884,
93885,
93886,
93887,
93888,
93889,
93890,
93891,
93892,
93893,
93894,
93895,
93896,
93897,
93898,
93899,
93900,
93901,
93902,
93903,
93904,
93905,
93906,
93907,
93908,
93909,
93910,
93911,
93912,
93913,
93914,
93915,
93916,
93917,
93918,
93919,
93920,
93921,
93922,
93923,
93924,
93925,
93926,
93927,
93928,4.20622786148559
93929,1.5434063229307293
93930,0.26534181588315775
93931,1.4267211154932458
93950,
93951,
93952,
93953,
93954,
93955,
93956,
93957,
93958,
93959,
93960,
93961,
93962,
93963,
93964,
93965,
93966,
93967,
93968,
93969,
93970,
93971,
93972,
93973,
93974,
93975,
93976,
93977,
93978,
93979,
93980,
93981,
93982,
93983,
93984,
93985,
93986,
93987,
93988,
93989,
93990,
93991,
93992,
93993,
93994,
93995,-28.093190631199437
93996,-28.624752962760613
93997,-28.0187574581505
93998,-24.4400429030564
94017,
94018,
94019,
94020,
94021,
94022,
94023,
94024,
94025,
94026,
94027,
94028,
94029,
94030,
94031,
94032,
94033,
94034,
94035,
94036,
94037,
94038,
94039,
94040,
94041,
94042,
94043,
94044,
94045,
94046,
94047,
94048,
94049,
94050,
94051,
94052,
94053,
94054,
94055,
94056,
94057,
94058,
94059,
94060,
94061,
94062,-2.872966220980444
94063,-3.932682351931538
94064,-5.825408021320843
94065,-6.559852155759971
94084,
94085,
94086,
94087,
94088,
94089,
94090,
94091,
94092,
94093,
94094,
94095,
94096,
94097,
94098,
94099,
94100,
94101,
94102,
94103,
94104,
94105,
94106,
94107,
94108,
94109,
94110,
94111,
94112,
94113,
94114,
94115,
94116,
94117,
94118,
94119,
94120,
94121,
94122,
94123,
94124,
94125,
94126,
94127,
94128,
94129,-11.447583075031986
94130,-12.988734382556244
94131,-12.430123990833186
94132,-11.567533429058042
94151,
94152,
94153,
94154,
94155,
94156,
94157,
94158,
94159,
94160,
94161,
94162,
94163,
94164,
94165,
94166,
94167,
94168,
94169,
94170,
94171,
94172,
94173,
94174,
94175,
94176,
94177,
94178,
94179,
94180,
94181,
94182,
94183,
94184,
94185,
94186,
94187,
94188,
94189,
94190,
94191,
94192,
94193,
94194,
94195,
94196,6.689488384282205
94197,4.67747672521468
94198,3.5888085974548956
94199,1.2708078467112527
94218,
94219,
94220,
94221,
94222,
94223,
94224,
94225,
94226,
94227,
94228,
94229,
94230,
94231,
94232,
94233,
94234,
94235,
94236,
94237,
94238,
94239,
94240,
94241,
94242,
94243,
94244,
94245,
94246,
94247,
94248,
94249,
94250,
94251,
94252,
94253,
94254,
94255,
94256,
94257,
94258,
94259,
94260,
94261,
94262,
94263,-4.892185206425303
94264,-5.350019578515386
94265,-8.358422381214103
94266,-6.6643105499408435
94285,
94286,
94287,
94288,
94289,
94290,
94291,
94292,
94293,
94294,
94295,
94296,
94297,
94298,
94299,
94300,
94301,
94302,
94303,
94304,
94305,
94306,
94307,
94308,
94309,
94310,
94311,
94312,
94313,
94314,
94315,
94316,
94317,
94318,
94319,
94320,
94321,
94322,
94323,
94324,
94325,
94326,
94327,
94328,
94329,
94330,-19.559705858532418
94331,-18.057952869519024
94332,-20.977094983150234
94333,-22.618852390434917
94352,
94353,
94354,
94355,
94356,
94357,
94358,
94359,
94360,
94361,
94362,
94363,
94364,
94365,
94366,
94367,
94368,
94369,
94370,
94371,
94372,
94373,
94374,
94375,
94376,
94377,
94378,
94379,
94380,
94381,
94382,
94383,
94384,
94385,
94386,
94387,
94388,
94389,
94390,
94391,
94392,
94393,
94394,
94395,
94396,
94397,-11.215740756159587
94398,-12.88605446695107
94399,-14.131460167152653
94400,-15.051984718496614
94419,
94420,
94421,
94422,
94423,
94424,
94425,
94426,
94427,
94428,
94429,
94430,
94431,
94432,
94433,
94434,
94435,
94436,
94437,
94438,
94439,
94440,
94441,
94442,
94443,
94444,
94445,
94446,
94447,
94448,
94449,
94450,
94451,
94452,
94453,
94454,
94455,
94456,
94457,
94458,
94459,
94460,
94461,
94462,
94463,
94464,2.191065449531915
94465,1.9665226293161142
94466,2.145899208631108
94467,1.443533765235383
94486,
94487,
94488,
94489,
94490,
94491,
94492,
94493,
94494,
94495,
94496,
94497,
94498,
94499,
94500,
94501,
94502,
94503,
94504,
94505,
94506,
94507,
94508,
94509,
94510,
94511,
94512,
94513,
94514,
94515,
94516,
94517,
94518,
94519,
94520,
94521,
94522,
94523,
94524,
94525,
94526,
94527,
94528,
94529,
94530,
94531,18.992248993282136
94532,16.603061076290683
94533,15.849049915491854
94534,20.57142711821056
94553,
94554,
94555,
94556,
94557,
94558,
94559,
94560,
94561,
94562,
94563,
94564,
94565,
94566,
94567,
94568,
94569,
94570,
94571,
94572,
94573,
94574,
94575,
94576,
94577,
94578,
94579,
94580,
94581,
94582,
94583,
94584,
94585,
94586,
94587,
94588,
94589,
94590,
94591,
94592,
94593,
94594,
94595,
94596,
94597,
94598,-4.692083769954991
94599,-4.374596094521421
94600,-5.176319603261614
94601,-4.127088766928811
94620,
94621,
94622,
94623,
94624,
94625,
94626,
94627,
94628,
94629,
94630,
94631,
94632,
94633,
94634,
94635,
94636,
94637,
94638,
94639,
94640,
94641,
94642,
94643,
94644,
94645,
94646,
94647,
94648,
94649,
94650,
94651,
94652,
94653,
94654,
94655,
94656,
94657,
94658,
94659,
94660,
94661,
94662,
94663,
94664,
94665,11.780443231418403
94666,10.446970239248987
94667,10.774909209399253
94668,12.041160849664912
94687,
94688,
94689,
94690,
94691,
94692,
94693,
94694,
94695,
94696,
94697,
94698,
94699,
94700,
94701,
94702,
94703,
94704,
94705,
94706,
94707,
94708,
94709,
94710,
94711,
94712,
94713,
94714,
94715,
94716,
94717,
94718,
94719,
94720,
94721,
94722,
94723,
94724,
94725,
94726,
94727,
94728,
94729,
94730,
94731,
94732,23.879139908480738
94733,21.655437205504867
94734,9.233453500732525
94735,11.309522940651462
94754,
94755,
94756,
94757,
94758,
94759,
94760,
94761,
94762,
94763,
94764,
94765,
94766,
94767,
94768,
94769,
94770,
94771,
94772,
94773,
94774,
94775,
94776,
94777,
94778,
94779,
94780,
94781,
94782,
94783,
94784,
94785,
94786,
94787,
94788,
94789,
94790,
94791,
94792,
94793,
94794,
94795,
94796,
94797,
94798,
94799,-20.43165540019787
94800,-22.56335288086786
94801,-25.278994844883783
94802,-24.866179301173418
94821,
94822,
94823,
94824,
94825,
94826,
94827,
94828,
94829,
94830,
94831,
94832,
94833,
94834,
94835,
94836,
94837,
94838,
94839,
94840,
94841,
94842,
94843,
94844,
94845,
94846,
94847,
94848,
94849,
94850,
94851,
94852,
94853,
94854,
94855,
94856,
94857,
94858,
94859,
94860,
94861,
94862,
94863,
94864,
94865,
94866,19.9094952609415
94867,22.467539464468512
94868,20.62981974023652
94869,17.822999460084475
94888,
94889,
94890,
94891,
94892,
94893,
94894,
94895,
94896,
94897,
94898,
94899,
94900,
94901,
94902,
94903,
94904,
94905,
94906,
94907,
94908,
94909,
94910,
94911,
94912,
94913,
94914,
94915,
94916,
94917,
94918,
94919,
94920,
94921,
94922,
94923,
94924,
94925,
94926,
94927,
94928,
94929,
94930,
94931,
94932,
94933,-43.319839678468895
94934,-43.204867143781115
94935,-43.39250910481491
94936,-48.747590433452324
94955,
94956,
94957,
94958,
94959,
94960,
94961,
94962,
94963,
94964,
94965,
94966,
94967,
94968,
94969,
94970,
94971,
94972,
94973,
94974,
94975,
94976,
94977,
94978,
94979,
94980,
94981,
94982,
94983,
94984,
94985,
94986,
94987,
94988,
94989,
94990,
94991,
94992,
94993,
94994,
94995,
94996,
94997,
94998,
94999,
95000,12.478925284600617
95001,7.026148908767493
95002,2.852612202391458
95003,-0.4717014021786259
95022,
95023,
95024,
95025,
95026,
95027,
95028,
95029,
95030,
95031,
95032,
95033,
95034,
95035,
95036,
95037,
95038,
95039,
95040,
95041,
95042,
95043,
95044,
95045,
95046,
95047,
95048,
95049,
95050,
95051,
95052,
95053,
95054,
95055,
95056,
95057,
95058,
95059,
95060,
95061,
95062,
95063,
95064,
95065,
95066,
95067,1.874371041152445
95068,1.0579298762567912
95069,0.9495278954738673
95070,-1.8932101445390592
95089,
95090,
95091,
95092,
95093,
95094,
95095,
95096,
95097,
95098,
95099,
95100,
95101,
95102,
95103,
95104,
95105,
95106,
95107,
95108,
95109,
95110,
95111,
95112,
95113,
95114,
95115,
95116,
95117,
95118,
95119,
95120,
95121,
95122,
95123,
95124,
95125,
95126,
95127,
95128,
95129,
95130,
95131,
95132,
95133,
95134,-17.950964772673938
95135,-9.76744363474291
95136,-17.34417460907105
95137,-16.90140189234064
95156,
95157,
95158,
95159,
95160,
95161,
95162,
95163,
95164,
95165,
95166,
95167,
95168,
95169,
95170,
95171,
95172,
95173,
95174,
95175,
95176,
95177,
95178,
95179,
95180,
95181,
95182,
95183,
95184,
95185,
95186,
95187,
95188,
95189,
95190,
95191,
95192,
95193,
95194,
95195,
95196,
95197,
95198,
95199,
95200,
95201,58.33334097495473
95202,56.79012064053652
95203,46.78362189881571
95204,41.42011976230373
95223,
95224,
95225,
95226,
95227,
95228,
95229,
95230,
95231,
95232,
95233,
95234,
95235,
95236,
95237,
95238,
95239,
95240,
95241,
95242,
95243,
95244,
95245,
95246,
95247,
95248,
95249,
95250,
95251,
95252,
95253,
95254,
95255,
95256,
95257,
95258,
95259,
95260,
95261,
95262,
95263,
95264,
95265,
95266,
95267,
95268,4.351767745451962
95269,5.060216702297793
95270,2.968123189491134
95271,2.726011176518761
95290,
95291,
95292,
95293,
95294,
95295,
95296,
95297,
95298,
95299,
95300,
95301,
95302,
95303,
95304,
95305,
95306,
95307,
95308,
95309,
95310,
95311,
95312,
95313,
95314,
